Entity,Code,Year,Population
Antigua and Barbuda,ATG,2019,97000
Argentina,ARG,1901,4929644
Argentina,ARG,1902,5094954
Argentina,ARG,1903,5285563
Argentina,ARG,1904,5485838
Argentina,ARG,1905,5696234
Argentina,ARG,1906,5914645
Argentina,ARG,1907,6121229
Argentina,ARG,1908,6355959
Argentina,ARG,1909,6599705
Argentina,ARG,1910,6852669
Argentina,ARG,1911,7108577
Argentina,ARG,1912,7381312
Argentina,ARG,1913,7644045
Argentina,ARG,1914,7878423
Argentina,ARG,1915,8069762
Argentina,ARG,1916,8233077
Argentina,ARG,1917,8382047
Argentina,ARG,1918,8530833
Argentina,ARG,1919,8693347
Argentina,ARG,1920,8884894
Argentina,ARG,1921,9117153
Argentina,ARG,1922,9399467
Argentina,ARG,1923,9720491
Argentina,ARG,1924,10050859
Argentina,ARG,1925,10366210
Argentina,ARG,1926,10670216
Argentina,ARG,1927,10978559
Argentina,ARG,1928,11292242
Argentina,ARG,1929,11602921
Argentina,ARG,1930,11898250
Argentina,ARG,1931,12168551
Argentina,ARG,1932,12411154
Argentina,ARG,1933,12633735
Argentina,ARG,1934,12847974
Argentina,ARG,1935,13060544
Argentina,ARG,1936,13279454
Argentina,ARG,1937,13506374
Argentina,ARG,1938,13747976
Argentina,ARG,1939,13974562
Argentina,ARG,1940,14200814
Argentina,ARG,1941,14419057
Argentina,ARG,1942,14655320
Argentina,ARG,1943,14898257
Argentina,ARG,1944,15149203
Argentina,ARG,1945,15408492
Argentina,ARG,1946,15679460
Argentina,ARG,1947,15985468
Argentina,ARG,1948,16346870
Argentina,ARG,1949,16750098
Argentina,ARG,1950,17038000
Argentina,ARG,1951,17390000
Argentina,ARG,1952,17743000
Argentina,ARG,1953,18094000
Argentina,ARG,1954,18443000
Argentina,ARG,1955,18789000
Argentina,ARG,1956,19132000
Argentina,ARG,1957,19472000
Argentina,ARG,1958,19810000
Argentina,ARG,1959,20146000
Argentina,ARG,1960,20482000
Argentina,ARG,1961,20817000
Argentina,ARG,1962,21153000
Argentina,ARG,1963,21489000
Argentina,ARG,1964,21824000
Argentina,ARG,1965,22160000
Argentina,ARG,1966,22494000
Argentina,ARG,1967,22829000
Argentina,ARG,1968,23168000
Argentina,ARG,1969,23518000
Argentina,ARG,1970,23881000
Argentina,ARG,1971,24260000
Argentina,ARG,1972,24653000
Argentina,ARG,1973,25056000
Argentina,ARG,1974,25462000
Argentina,ARG,1975,25866000
Argentina,ARG,1976,26265000
Argentina,ARG,1977,26661000
Argentina,ARG,1978,27061000
Argentina,ARG,1979,27471000
Argentina,ARG,1980,27897000
Argentina,ARG,1981,28339000
Argentina,ARG,1982,28795000
Argentina,ARG,1983,29262000
Argentina,ARG,1984,29737000
Argentina,ARG,1985,30216000
Argentina,ARG,1986,30699000
Argentina,ARG,1987,31184000
Argentina,ARG,1988,31669000
Argentina,ARG,1989,32148000
Argentina,ARG,1990,32619000
Argentina,ARG,1991,33079000
Argentina,ARG,1992,33529000
Argentina,ARG,1993,33970000
Argentina,ARG,1994,34403000
Argentina,ARG,1995,34828000
Argentina,ARG,1996,35246000
Argentina,ARG,1997,35657000
Argentina,ARG,1998,36063000
Argentina,ARG,1999,36467000
Argentina,ARG,2000,36871000
Argentina,ARG,2001,37276000
Argentina,ARG,2002,37682000
Argentina,ARG,2003,38088000
Argentina,ARG,2004,38492000
Argentina,ARG,2005,38893000
Argentina,ARG,2006,39290000
Argentina,ARG,2007,39684000
Argentina,ARG,2008,40080000
Argentina,ARG,2009,40483000
Argentina,ARG,2010,40896000
Argentina,ARG,2011,41320000
Argentina,ARG,2012,41755000
Argentina,ARG,2013,42196000
Argentina,ARG,2014,42638000
Argentina,ARG,2015,43075000
Argentina,ARG,2016,43508000
Argentina,ARG,2017,43937000
Argentina,ARG,2018,44361000
Argentina,ARG,2019,44781000
Armenia,ARM,1901,863100
Armenia,ARM,1902,870836
Armenia,ARM,1903,878763
Armenia,ARM,1904,886762
Armenia,ARM,1905,894834
Armenia,ARM,1906,902979
Armenia,ARM,1907,911021
Armenia,ARM,1908,919314
Armenia,ARM,1909,927682
Armenia,ARM,1910,936126
Armenia,ARM,1911,944595
Armenia,ARM,1912,953193
Armenia,ARM,1913,961869
Armenia,ARM,1914,970625
Armenia,ARM,1915,979460
Armenia,ARM,1916,988376
Armenia,ARM,1917,997372
Armenia,ARM,1918,1006536
Armenia,ARM,1919,1015762
Armenia,ARM,1920,1025073
Armenia,ARM,1921,1034470
Armenia,ARM,1922,1043952
Armenia,ARM,1923,1053521
Armenia,ARM,1924,1063179
Armenia,ARM,1925,1072924
Armenia,ARM,1926,1082759
Armenia,ARM,1927,1092684
Armenia,ARM,1928,1102700
Armenia,ARM,1929,1112808
Armenia,ARM,1930,1123009
Armenia,ARM,1931,1133303
Armenia,ARM,1932,1143691
Armenia,ARM,1933,1154175
Armenia,ARM,1934,1164755
Armenia,ARM,1935,1175431
Armenia,ARM,1936,1186206
Armenia,ARM,1937,1197079
Armenia,ARM,1938,1208052
Armenia,ARM,1939,1219126
Armenia,ARM,1940,1230301
Armenia,ARM,1941,1241579
Armenia,ARM,1942,1252960
Armenia,ARM,1943,1264445
Armenia,ARM,1944,1276035
Armenia,ARM,1945,1287732
Armenia,ARM,1946,1299536
Armenia,ARM,1947,1311448
Armenia,ARM,1948,1323470
Armenia,ARM,1949,1335601
Armenia,ARM,1950,1354000
Armenia,ARM,1951,1382000
Armenia,ARM,1952,1418000
Armenia,ARM,1953,1461000
Armenia,ARM,1954,1510000
Armenia,ARM,1955,1564000
Armenia,ARM,1956,1621000
Armenia,ARM,1957,1681000
Armenia,ARM,1958,1743000
Armenia,ARM,1959,1808000
Armenia,ARM,1960,1874000
Armenia,ARM,1961,1941000
Armenia,ARM,1962,2010000
Armenia,ARM,1963,2078000
Armenia,ARM,1964,2145000
Armenia,ARM,1965,2211000
Armenia,ARM,1966,2276000
Armenia,ARM,1967,2339000
Armenia,ARM,1968,2401000
Armenia,ARM,1969,2463000
Armenia,ARM,1970,2525000
Armenia,ARM,1971,2588000
Armenia,ARM,1972,2650000
Armenia,ARM,1973,2713000
Armenia,ARM,1974,2774000
Armenia,ARM,1975,2833000
Armenia,ARM,1976,2890000
Armenia,ARM,1977,2944000
Armenia,ARM,1978,2997000
Armenia,ARM,1979,3049000
Armenia,ARM,1980,3100000
Armenia,ARM,1981,3148000
Armenia,ARM,1982,3194000
Armenia,ARM,1983,3239000
Armenia,ARM,1984,3286000
Armenia,ARM,1985,3336000
Armenia,ARM,1986,3392000
Armenia,ARM,1987,3452000
Armenia,ARM,1988,3505000
Armenia,ARM,1989,3536000
Armenia,ARM,1990,3538000
Armenia,ARM,1991,3505000
Armenia,ARM,1992,3443000
Armenia,ARM,1993,3363000
Armenia,ARM,1994,3284000
Armenia,ARM,1995,3217000
Armenia,ARM,1996,3168000
Armenia,ARM,1997,3133000
Armenia,ARM,1998,3109000
Armenia,ARM,1999,3089000
Armenia,ARM,2000,3070000
Armenia,ARM,2001,3051000
Armenia,ARM,2002,3034000
Armenia,ARM,2003,3018000
Armenia,ARM,2004,3001000
Armenia,ARM,2005,2981000
Armenia,ARM,2006,2958000
Armenia,ARM,2007,2933000
Armenia,ARM,2008,2908000
Armenia,ARM,2009,2888000
Armenia,ARM,2010,2877000
Armenia,ARM,2011,2877000
Armenia,ARM,2012,2884000
Armenia,ARM,2013,2898000
Armenia,ARM,2014,2912000
Armenia,ARM,2015,2926000
Armenia,ARM,2016,2936000
Armenia,ARM,2017,2945000
Armenia,ARM,2018,2952000
Armenia,ARM,2019,2958000
Aruba,ABW,1950,38000
Aruba,ABW,1951,38000
Aruba,ABW,1952,39000
Aruba,ABW,1953,40000
Aruba,ABW,1954,42000
Aruba,ABW,1955,44000
Aruba,ABW,1956,46000
Aruba,ABW,1957,48000
Aruba,ABW,1958,51000
Aruba,ABW,1959,53000
Aruba,ABW,1960,54000
Aruba,ABW,1961,55000
Aruba,ABW,1962,56000
Aruba,ABW,1963,57000
Aruba,ABW,1964,57000
Aruba,ABW,1965,57000
Aruba,ABW,1966,58000
Aruba,ABW,1967,58000
Aruba,ABW,1968,58000
Aruba,ABW,1969,59000
Aruba,ABW,1970,59000
Aruba,ABW,1971,59000
Aruba,ABW,1972,60000
Aruba,ABW,1973,60000
Aruba,ABW,1974,61000
Aruba,ABW,1975,61000
Aruba,ABW,1976,61000
Aruba,ABW,1977,60000
Aruba,ABW,1978,60000
Aruba,ABW,1979,60000
Aruba,ABW,1980,60000
Aruba,ABW,1981,61000
Aruba,ABW,1982,61000
Aruba,ABW,1983,62000
Aruba,ABW,1984,63000
Aruba,ABW,1985,63000
Aruba,ABW,1986,63000
Aruba,ABW,1987,62000
Aruba,ABW,1988,61000
Aruba,ABW,1989,61000
Aruba,ABW,1990,62000
Aruba,ABW,1991,65000
Aruba,ABW,1992,68000
Aruba,ABW,1993,72000
Aruba,ABW,1994,77000
Aruba,ABW,1995,80000
Aruba,ABW,1996,83000
Aruba,ABW,1997,85000
Aruba,ABW,1998,87000
Aruba,ABW,1999,89000
Aruba,ABW,2000,91000
Aruba,ABW,2001,93000
Aruba,ABW,2002,95000
Aruba,ABW,2003,97000
Aruba,ABW,2004,99000
Aruba,ABW,2005,100000
Aruba,ABW,2006,101000
Aruba,ABW,2007,101000
Aruba,ABW,2008,101000
Aruba,ABW,2009,101000
Aruba,ABW,2010,102000
Aruba,ABW,2011,102000
Aruba,ABW,2012,103000
Aruba,ABW,2013,103000
Aruba,ABW,2014,104000
Aruba,ABW,2015,104000
Aruba,ABW,2016,105000
Aruba,ABW,2017,105000
Aruba,ABW,2018,106000
Aruba,ABW,2019,106000
Australia,AUS,1901,3798583
Australia,AUS,1902,3851995
Australia,AUS,1903,3906036
Australia,AUS,1904,3962416
Australia,AUS,1905,4022248
Australia,AUS,1906,4086866
Australia,AUS,1907,4138959
Australia,AUS,1908,4213351
Australia,AUS,1909,4301164
Australia,AUS,1910,4408208
Australia,AUS,1911,4518260
Australia,AUS,1912,4667239
Australia,AUS,1913,4811885
Australia,AUS,1914,4915478
Australia,AUS,1915,4960323
Australia,AUS,1916,4966110
Australia,AUS,1917,4986587
Australia,AUS,1918,5066003
Australia,AUS,1919,5202210
Australia,AUS,1920,5345426
Australia,AUS,1921,5472619
Australia,AUS,1922,5585790
Australia,AUS,1923,5705305
Australia,AUS,1924,5828491
Australia,AUS,1925,5951010
Australia,AUS,1926,6074196
Australia,AUS,1927,6194712
Australia,AUS,1928,6305547
Australia,AUS,1929,6399355
Australia,AUS,1930,6473801
Australia,AUS,1931,6534894
Australia,AUS,1932,6588976
Australia,AUS,1933,6640721
Australia,AUS,1934,6691798
Australia,AUS,1935,6742542
Australia,AUS,1936,6795622
Australia,AUS,1937,6853042
Australia,AUS,1938,6915804
Australia,AUS,1939,6982906
Australia,AUS,1940,7052010
Australia,AUS,1941,7119446
Australia,AUS,1942,7184210
Australia,AUS,1943,7250310
Australia,AUS,1944,7322420
Australia,AUS,1945,7401873
Australia,AUS,1946,7491676
Australia,AUS,1947,7600507
Australia,AUS,1948,7749066
Australia,AUS,1949,7949150
Australia,AUS,1950,8177000
Australia,AUS,1951,8398000
Australia,AUS,1952,8595000
Australia,AUS,1953,8782000
Australia,AUS,1954,8970000
Australia,AUS,1955,9166000
Australia,AUS,1956,9372000
Australia,AUS,1957,9587000
Australia,AUS,1958,9809000
Australia,AUS,1959,10029000
Australia,AUS,1960,10242000
Australia,AUS,1961,10446000
Australia,AUS,1962,10643000
Australia,AUS,1963,10845000
Australia,AUS,1964,11065000
Australia,AUS,1965,11313000
Australia,AUS,1966,11593000
Australia,AUS,1967,11900000
Australia,AUS,1968,12216000
Australia,AUS,1969,12519000
Australia,AUS,1970,12793000
Australia,AUS,1971,13033000
Australia,AUS,1972,13244000
Australia,AUS,1973,13432000
Australia,AUS,1974,13606000
Australia,AUS,1975,13773000
Australia,AUS,1976,13936000
Australia,AUS,1977,14093000
Australia,AUS,1978,14249000
Australia,AUS,1979,14413000
Australia,AUS,1980,14588000
Australia,AUS,1981,14777000
Australia,AUS,1982,14979000
Australia,AUS,1983,15195000
Australia,AUS,1984,15423000
Australia,AUS,1985,15664000
Australia,AUS,1986,15918000
Australia,AUS,1987,16183000
Australia,AUS,1988,16452000
Australia,AUS,1989,16714000
Australia,AUS,1990,16961000
Australia,AUS,1991,17189000
Australia,AUS,1992,17402000
Australia,AUS,1993,17603000
Australia,AUS,1994,17799000
Australia,AUS,1995,17993000
Australia,AUS,1996,18189000
Australia,AUS,1997,18387000
Australia,AUS,1998,18587000
Australia,AUS,1999,18788000
Australia,AUS,2000,18991000
Australia,AUS,2001,19195000
Australia,AUS,2002,19401000
Australia,AUS,2003,19624000
Australia,AUS,2004,19880000
Australia,AUS,2005,20179000
Australia,AUS,2006,20526000
Australia,AUS,2007,20916000
Australia,AUS,2008,21332000
Australia,AUS,2009,21751000
Australia,AUS,2010,22155000
Australia,AUS,2011,22538000
Australia,AUS,2012,22904000
Australia,AUS,2013,23255000
Australia,AUS,2014,23596000
Australia,AUS,2015,23932000
Australia,AUS,2016,24263000
Australia,AUS,2017,24585000
Australia,AUS,2018,24898000
Australia,AUS,2019,25203000
Austria,AUT,1901,6041260
Austria,AUT,1902,6101911
Austria,AUT,1903,6164683
Austria,AUT,1904,6228010
Austria,AUT,1905,6292115
Austria,AUT,1906,6356442
Austria,AUT,1907,6420769
Austria,AUT,1908,6485163
Austria,AUT,1909,6547557
Austria,AUT,1910,6608150
Austria,AUT,1911,6668744
Austria,AUT,1912,6719738
Austria,AUT,1913,6765398
Austria,AUT,1914,6805059
Austria,AUT,1915,6824387
Austria,AUT,1916,6817383
Austria,AUT,1917,6778714
Austria,AUT,1918,6643721
Austria,AUT,1919,6533726
Austria,AUT,1920,6459395
Austria,AUT,1921,6495394
Austria,AUT,1922,6524726
Austria,AUT,1923,6544058
Austria,AUT,1924,6562058
Austria,AUT,1925,6582057
Austria,AUT,1926,6602389
Austria,AUT,1927,6622722
Austria,AUT,1928,6643054
Austria,AUT,1929,6663387
Austria,AUT,1930,6684053
Austria,AUT,1931,6704385
Austria,AUT,1932,6725051
Austria,AUT,1933,6743383
Austria,AUT,1934,6755383
Austria,AUT,1935,6759383
Austria,AUT,1936,6757716
Austria,AUT,1937,6755050
Austria,AUT,1938,6720051
Austria,AUT,1939,6703385
Austria,AUT,1940,6700719
Austria,AUT,1941,6744050
Austria,AUT,1942,6778382
Austria,AUT,1943,6808047
Austria,AUT,1944,6813381
Austria,AUT,1945,6877378
Austria,AUT,1946,6923043
Austria,AUT,1947,6975374
Austria,AUT,1948,6956374
Austria,AUT,1949,6944857
Austria,AUT,1950,6936000
Austria,AUT,1951,6931000
Austria,AUT,1952,6931000
Austria,AUT,1953,6935000
Austria,AUT,1954,6943000
Austria,AUT,1955,6953000
Austria,AUT,1956,6968000
Austria,AUT,1957,6986000
Austria,AUT,1958,7008000
Austria,AUT,1959,7037000
Austria,AUT,1960,7071000
Austria,AUT,1961,7111000
Austria,AUT,1962,7157000
Austria,AUT,1963,7206000
Austria,AUT,1964,7256000
Austria,AUT,1965,7305000
Austria,AUT,1966,7352000
Austria,AUT,1967,7397000
Austria,AUT,1968,7440000
Austria,AUT,1969,7479000
Austria,AUT,1970,7516000
Austria,AUT,1971,7550000
Austria,AUT,1972,7581000
Austria,AUT,1973,7607000
Austria,AUT,1974,7626000
Austria,AUT,1975,7638000
Austria,AUT,1976,7641000
Austria,AUT,1977,7637000
Austria,AUT,1978,7628000
Austria,AUT,1979,7618000
Austria,AUT,1980,7610000
Austria,AUT,1981,7605000
Austria,AUT,1982,7602000
Austria,AUT,1983,7603000
Austria,AUT,1984,7607000
Austria,AUT,1985,7615000
Austria,AUT,1986,7625000
Austria,AUT,1987,7639000
Austria,AUT,1988,7659000
Austria,AUT,1989,7687000
Austria,AUT,1990,7724000
Austria,AUT,1991,7773000
Austria,AUT,1992,7831000
Austria,AUT,1993,7892000
Austria,AUT,1994,7947000
Austria,AUT,1995,7990000
Austria,AUT,1996,8018000
Austria,AUT,1997,8033000
Austria,AUT,1998,8041000
Austria,AUT,1999,8051000
Austria,AUT,2000,8069000
Austria,AUT,2001,8098000
Austria,AUT,2002,8134000
Austria,AUT,2003,8176000
Austria,AUT,2004,8217000
Austria,AUT,2005,8254000
Austria,AUT,2006,8285000
Austria,AUT,2007,8314000
Austria,AUT,2008,8342000
Austria,AUT,2009,8373000
Austria,AUT,2010,8410000
Austria,AUT,2011,8454000
Austria,AUT,2012,8502000
Austria,AUT,2013,8556000
Austria,AUT,2014,8615000
Austria,AUT,2015,8679000
Austria,AUT,2016,8747000
Austria,AUT,2017,8820000
Austria,AUT,2018,8891000
Austria,AUT,2019,8955000
Azerbaijan,AZE,1901,1857828
Azerbaijan,AZE,1902,1874838
Azerbaijan,AZE,1903,1892269
Azerbaijan,AZE,1904,1909861
Azerbaijan,AZE,1905,1927617
Azerbaijan,AZE,1906,1945538
Azerbaijan,AZE,1907,1963242
Azerbaijan,AZE,1908,1981494
Azerbaijan,AZE,1909,1999916
Azerbaijan,AZE,1910,2018509
Azerbaijan,AZE,1911,2037161
Azerbaijan,AZE,1912,2056101
Azerbaijan,AZE,1913,2075217
Azerbaijan,AZE,1914,2094510
Azerbaijan,AZE,1915,2113982
Azerbaijan,AZE,1916,2133636
Azerbaijan,AZE,1917,2153473
Azerbaijan,AZE,1918,2173230
Azerbaijan,AZE,1919,2193235
Azerbaijan,AZE,1920,2213424
Azerbaijan,AZE,1921,2233799
Azerbaijan,AZE,1922,2254362
Azerbaijan,AZE,1923,2275114
Azerbaijan,AZE,1924,2296057
Azerbaijan,AZE,1925,2317193
Azerbaijan,AZE,1926,2338523
Azerbaijan,AZE,1927,2360050
Azerbaijan,AZE,1928,2381775
Azerbaijan,AZE,1929,2403700
Azerbaijan,AZE,1930,2425826
Azerbaijan,AZE,1931,2448157
Azerbaijan,AZE,1932,2470693
Azerbaijan,AZE,1933,2493436
Azerbaijan,AZE,1934,2516389
Azerbaijan,AZE,1935,2539553
Azerbaijan,AZE,1936,2562930
Azerbaijan,AZE,1937,2586522
Azerbaijan,AZE,1938,2610332
Azerbaijan,AZE,1939,2634361
Azerbaijan,AZE,1940,2658610
Azerbaijan,AZE,1941,2683084
Azerbaijan,AZE,1942,2707782
Azerbaijan,AZE,1943,2732708
Azerbaijan,AZE,1944,2757863
Azerbaijan,AZE,1945,2783250
Azerbaijan,AZE,1946,2808871
Azerbaijan,AZE,1947,2834727
Azerbaijan,AZE,1948,2860821
Azerbaijan,AZE,1949,2887156
Azerbaijan,AZE,1950,2928000
Azerbaijan,AZE,1951,2987000
Azerbaijan,AZE,1952,3060000
Azerbaijan,AZE,1953,3143000
Azerbaijan,AZE,1954,3233000
Azerbaijan,AZE,1955,3329000
Azerbaijan,AZE,1956,3431000
Azerbaijan,AZE,1957,3537000
Azerbaijan,AZE,1958,3649000
Azerbaijan,AZE,1959,3768000
Azerbaijan,AZE,1960,3895000
Azerbaijan,AZE,1961,4030000
Azerbaijan,AZE,1962,4171000
Azerbaijan,AZE,1963,4315000
Azerbaijan,AZE,1964,4457000
Azerbaijan,AZE,1965,4593000
Azerbaijan,AZE,1966,4722000
Azerbaijan,AZE,1967,4844000
Azerbaijan,AZE,1968,4960000
Azerbaijan,AZE,1969,5072000
Azerbaijan,AZE,1970,5180000
Azerbaijan,AZE,1971,5285000
Azerbaijan,AZE,1972,5385000
Azerbaijan,AZE,1973,5483000
Azerbaijan,AZE,1974,5579000
Azerbaijan,AZE,1975,5674000
Azerbaijan,AZE,1976,5769000
Azerbaijan,AZE,1977,5863000
Azerbaijan,AZE,1978,5958000
Azerbaijan,AZE,1979,6054000
Azerbaijan,AZE,1980,6151000
Azerbaijan,AZE,1981,6249000
Azerbaijan,AZE,1982,6350000
Azerbaijan,AZE,1983,6452000
Azerbaijan,AZE,1984,6558000
Azerbaijan,AZE,1985,6666000
Azerbaijan,AZE,1986,6779000
Azerbaijan,AZE,1987,6893000
Azerbaijan,AZE,1988,7010000
Azerbaijan,AZE,1989,7127000
Azerbaijan,AZE,1990,7243000
Azerbaijan,AZE,1991,7358000
Azerbaijan,AZE,1992,7472000
Azerbaijan,AZE,1993,7582000
Azerbaijan,AZE,1994,7684000
Azerbaijan,AZE,1995,7775000
Azerbaijan,AZE,1996,7856000
Azerbaijan,AZE,1997,7926000
Azerbaijan,AZE,1998,7990000
Azerbaijan,AZE,1999,8054000
Azerbaijan,AZE,2000,8123000
Azerbaijan,AZE,2001,8197000
Azerbaijan,AZE,2002,8277000
Azerbaijan,AZE,2003,8361000
Azerbaijan,AZE,2004,8449000
Azerbaijan,AZE,2005,8539000
Azerbaijan,AZE,2006,8630000
Azerbaijan,AZE,2007,8724000
Azerbaijan,AZE,2008,8822000
Azerbaijan,AZE,2009,8924000
Azerbaijan,AZE,2010,9032000
Azerbaijan,AZE,2011,9146000
Azerbaijan,AZE,2012,9265000
Azerbaijan,AZE,2013,9385000
Azerbaijan,AZE,2014,9506000
Azerbaijan,AZE,2015,9623000
Azerbaijan,AZE,2016,9736000
Azerbaijan,AZE,2017,9845000
Azerbaijan,AZE,2018,9950000
Azerbaijan,AZE,2019,10048000
Bahamas,BHS,1901,53528
Bahamas,BHS,1902,54022
Bahamas,BHS,1903,54366
Bahamas,BHS,1904,54663
Bahamas,BHS,1905,54913
Bahamas,BHS,1906,55115
Bahamas,BHS,1907,55316
Bahamas,BHS,1908,55520
Bahamas,BHS,1909,55725
Bahamas,BHS,1910,55827
Bahamas,BHS,1911,55964
Bahamas,BHS,1912,55830
Bahamas,BHS,1913,55525
Bahamas,BHS,1914,55223
Bahamas,BHS,1915,54921
Bahamas,BHS,1916,54622
Bahamas,BHS,1917,54324
Bahamas,BHS,1918,54025
Bahamas,BHS,1919,53729
Bahamas,BHS,1920,53434
Bahamas,BHS,1921,53459
Bahamas,BHS,1922,53806
Bahamas,BHS,1923,54477
Bahamas,BHS,1924,55157
Bahamas,BHS,1925,55846
Bahamas,BHS,1926,56543
Bahamas,BHS,1927,57249
Bahamas,BHS,1928,57963
Bahamas,BHS,1929,58687
Bahamas,BHS,1930,59420
Bahamas,BHS,1931,60146
Bahamas,BHS,1932,60866
Bahamas,BHS,1933,61579
Bahamas,BHS,1934,62300
Bahamas,BHS,1935,63030
Bahamas,BHS,1936,63768
Bahamas,BHS,1937,64515
Bahamas,BHS,1938,65271
Bahamas,BHS,1939,66036
Bahamas,BHS,1940,66809
Bahamas,BHS,1941,67592
Bahamas,BHS,1942,68384
Bahamas,BHS,1943,69369
Bahamas,BHS,1944,70553
Bahamas,BHS,1945,71941
Bahamas,BHS,1946,73358
Bahamas,BHS,1947,74802
Bahamas,BHS,1948,76274
Bahamas,BHS,1949,77776
Bahamas,BHS,1950,79000
Bahamas,BHS,1951,80000
Bahamas,BHS,1952,81000
Bahamas,BHS,1953,83000
Bahamas,BHS,1954,86000
Bahamas,BHS,1955,89000
Bahamas,BHS,1956,92000
Bahamas,BHS,1957,96000
Bahamas,BHS,1958,100000
Bahamas,BHS,1959,104000
Bahamas,BHS,1960,110000
Bahamas,BHS,1961,115000
Bahamas,BHS,1962,121000
Bahamas,BHS,1963,127000
Bahamas,BHS,1964,134000
Bahamas,BHS,1965,140000
Bahamas,BHS,1966,146000
Bahamas,BHS,1967,153000
Bahamas,BHS,1968,159000
Bahamas,BHS,1969,164000
Bahamas,BHS,1970,169000
Bahamas,BHS,1971,174000
Bahamas,BHS,1972,178000
Bahamas,BHS,1973,182000
Bahamas,BHS,1974,185000
Bahamas,BHS,1975,189000
Bahamas,BHS,1976,193000
Bahamas,BHS,1977,197000
Bahamas,BHS,1978,201000
Bahamas,BHS,1979,206000
Bahamas,BHS,1980,211000
Bahamas,BHS,1981,215000
Bahamas,BHS,1982,220000
Bahamas,BHS,1983,225000
Bahamas,BHS,1984,230000
Bahamas,BHS,1985,235000
Bahamas,BHS,1986,239000
Bahamas,BHS,1987,243000
Bahamas,BHS,1988,247000
Bahamas,BHS,1989,252000
Bahamas,BHS,1990,256000
Bahamas,BHS,1991,261000
Bahamas,BHS,1992,266000
Bahamas,BHS,1993,271000
Bahamas,BHS,1994,276000
Bahamas,BHS,1995,280000
Bahamas,BHS,1996,284000
Bahamas,BHS,1997,287000
Bahamas,BHS,1998,291000
Bahamas,BHS,1999,294000
Bahamas,BHS,2000,298000
Bahamas,BHS,2001,303000
Bahamas,BHS,2002,308000
Bahamas,BHS,2003,313000
Bahamas,BHS,2004,319000
Bahamas,BHS,2005,325000
Bahamas,BHS,2006,331000
Bahamas,BHS,2007,337000
Bahamas,BHS,2008,344000
Bahamas,BHS,2009,350000
Bahamas,BHS,2010,355000
Bahamas,BHS,2011,360000
Bahamas,BHS,2012,364000
Bahamas,BHS,2013,367000
Bahamas,BHS,2014,371000
Bahamas,BHS,2015,374000
Bahamas,BHS,2016,378000
Bahamas,BHS,2017,382000
Bahamas,BHS,2018,386000
Bahamas,BHS,2019,389000
Bahrain,BHR,1901,76580
Bahrain,BHR,1902,77002
Bahrain,BHR,1903,77431
Bahrain,BHR,1904,77862
Bahrain,BHR,1905,78296
Bahrain,BHR,1906,78731
Bahrain,BHR,1907,79164
Bahrain,BHR,1908,79605
Bahrain,BHR,1909,80048
Bahrain,BHR,1910,80493
Bahrain,BHR,1911,80940
Bahrain,BHR,1912,81390
Bahrain,BHR,1913,81947
Bahrain,BHR,1914,82611
Bahrain,BHR,1915,83384
Bahrain,BHR,1916,84164
Bahrain,BHR,1917,84952
Bahrain,BHR,1918,85748
Bahrain,BHR,1919,86551
Bahrain,BHR,1920,87362
Bahrain,BHR,1921,88180
Bahrain,BHR,1922,89006
Bahrain,BHR,1923,89840
Bahrain,BHR,1924,90681
Bahrain,BHR,1925,91531
Bahrain,BHR,1926,92388
Bahrain,BHR,1927,93253
Bahrain,BHR,1928,94127
Bahrain,BHR,1929,95009
Bahrain,BHR,1930,95898
Bahrain,BHR,1931,96797
Bahrain,BHR,1932,97703
Bahrain,BHR,1933,98619
Bahrain,BHR,1934,99542
Bahrain,BHR,1935,100475
Bahrain,BHR,1936,101416
Bahrain,BHR,1937,102366
Bahrain,BHR,1938,103325
Bahrain,BHR,1939,104292
Bahrain,BHR,1940,105269
Bahrain,BHR,1941,106255
Bahrain,BHR,1942,107251
Bahrain,BHR,1943,108255
Bahrain,BHR,1944,109269
Bahrain,BHR,1945,110293
Bahrain,BHR,1946,111326
Bahrain,BHR,1947,112369
Bahrain,BHR,1948,113421
Bahrain,BHR,1949,114484
Bahrain,BHR,1950,116000
Bahrain,BHR,1951,117000
Bahrain,BHR,1952,120000
Bahrain,BHR,1953,123000
Bahrain,BHR,1954,128000
Bahrain,BHR,1955,134000
Bahrain,BHR,1956,139000
Bahrain,BHR,1957,145000
Bahrain,BHR,1958,151000
Bahrain,BHR,1959,157000
Bahrain,BHR,1960,162000
Bahrain,BHR,1961,168000
Bahrain,BHR,1962,173000
Bahrain,BHR,1963,178000
Bahrain,BHR,1964,183000
Bahrain,BHR,1965,187000
Bahrain,BHR,1966,192000
Bahrain,BHR,1967,196000
Bahrain,BHR,1968,201000
Bahrain,BHR,1969,206000
Bahrain,BHR,1970,213000
Bahrain,BHR,1971,220000
Bahrain,BHR,1972,229000
Bahrain,BHR,1973,240000
Bahrain,BHR,1974,252000
Bahrain,BHR,1975,267000
Bahrain,BHR,1976,284000
Bahrain,BHR,1977,303000
Bahrain,BHR,1978,323000
Bahrain,BHR,1979,343000
Bahrain,BHR,1980,360000
